,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Belarusian:Belarusian9,0.130897,0.119832,0.075801,0.065246,0.033852,0.029005,0.017391,0.019615,0.000614,-0.014579,-0.006171,-0.005845,0.015907,0.035507,-0.006786,-0.008751,-0.004955,0.002027,-0.000628,0.001876,-0.008859,-0.006306,0.002218,-0.011086,0.006227
BelgianA:5434289001_R01C01,0.132035,0.145221,0.061471,0.035853,0.046162,0.010319,0.003525,0.002308,0.008999,0.005467,-0.010555,0.007793,-0.005798,-0.003991,0.008415,0.008618,-0.000522,0.001647,0.000503,0.002751,0.005865,0.006925,0.005423,0.005422,0.005868
BelgianA:5434289001_R02C02,0.12862,0.139128,0.057322,0.027778,0.034776,0.012829,0.00517,0.005769,0.002863,0.006014,-0.003085,0.007643,-0.013082,-0.003303,0.013436,0.001326,-0.015776,0.003167,-0.00088,-0.002626,0.00262,-0.002349,0.000863,0.008073,-0.003473
BelgianA:5434289001_R03C02,0.133173,0.142174,0.053551,0.024871,0.040931,0.009482,0.000705,0.007846,0.006545,0.009476,-0.005846,0.006145,-0.01115,-0.011285,0.011808,0.002784,-0.011735,0.002914,0.006034,-0.001126,0.004492,-0.001731,-0.002835,0.012893,0.001317
BelgianA:5434289001_R05C02,0.125205,0.136081,0.047517,0.034238,0.03693,0.015618,0.006345,0.004384,0.003068,0.007289,-0.005846,0.005695,-0.009068,-0.005918,0.016694,-0.002254,-0.003912,-0.001774,-0.00176,0.007003,0.002371,0.001978,0.002465,0.008435,0.005987
BelgianA:5434289003_R02C01,0.132035,0.133034,0.049403,0.033915,0.029236,0.012829,0.001175,0.005307,0.007567,0.005103,-0.004872,0.002248,-0.007879,-0.00234,0.016286,0.001458,-0.002868,0.002914,0.003142,0.003126,0.004367,0.003462,-0.005916,0.009881,0.000958
BelgianA:5434289003_R05C02,0.126344,0.140143,0.046386,0.033915,0.032006,0.016176,0.00517,0.002077,0.0045,0.007472,-0.006658,0.012439,-0.017096,-0.012799,0.013843,-0.001326,-0.00665,0.000633,0.002011,-0.000875,0.001248,0.013849,0.005423,0.010122,-0.001078
BelgianA:5434289041_R02C01,0.132035,0.141159,0.062225,0.035853,0.04647,0.017849,0.00329,0.006231,0.00859,0.010205,-0.007957,0.006744,-0.015758,-0.00523,0.020901,-0.006629,-0.021383,0.000127,0.000377,-0.00075,0.014225,0.007172,-0.00037,0.008555,0.002515
BelgianA:5434289041_R03C01,0.12862,0.145221,0.056568,0.032946,0.043393,0.013945,0.006815,0.007154,0.007158,0.007472,-0.003735,0.000599,-0.014271,-0.003441,0.008143,-0.010607,-0.017211,-0.000887,0.00264,-0.001626,0.002496,0,-0.000616,0.005181,-0.001197
BelgianA:5434289041_R03C02,0.138864,0.141159,0.051288,0.029716,0.042162,0.01506,0.00611,0.002077,0.004295,0.010023,-0.002598,0.005395,-0.014717,-0.014726,0.014522,0.017369,0.018906,-0.000633,0.009302,0.005127,0.000873,-0.001855,0.000986,0.010122,0.00012
BelgianA:5434289041_R05C01,0.130897,0.14319,0.055814,0.030039,0.034776,0.011435,0.0047,0.006231,0.009204,0.000547,-0.000974,0.003747,-0.009366,-0.006468,0.016558,0.007425,-0.008475,0.001647,0.002137,0.000875,0.003244,0.00507,-0.001479,0.012411,-0.002754
BelgianA:5434289041_R06C01,0.127482,0.141159,0.055814,0.023902,0.044316,0.019522,0.00517,0.006461,0.010022,0.012028,-0.009581,3e-04,-0.003717,-0.003303,0.012351,-0.008221,-0.019427,0.004941,0.002891,-0.003627,0.001622,0.003833,-0.003328,0.013255,-0.000599
BelgianA:5434289051_R01C01,0.127482,0.137096,0.056191,0.031331,0.043393,0.018686,0.005875,0.011769,0.009613,0.008383,-0.005521,0.004796,-0.014123,-0.004542,0.016558,-0.008221,-0.018123,-0.004561,0.003017,-0.005753,0.006738,0.004946,0.001109,0.00253,0.000838
BelgianA:5434289051_R02C02,0.127482,0.144205,0.054305,0.034238,0.030159,0.011156,0.00282,0.008077,0.002454,0.00492,-0.004709,0.003147,-0.008474,-0.007982,0.014658,0.005436,-0.003651,0.002407,0.00088,-0.002876,0.004866,-0.001113,0.003081,-0.000964,0.000479
BelgianA:5434289051_R03C01,0.126344,0.139128,0.05242,0.031331,0.034468,0.018686,0.00094,0.008077,0.012476,0.006014,-0.005034,0.002847,-0.009812,-0.001651,0.024294,-0.003978,-0.024903,0.002787,0.003645,0.001751,-0.002745,-0.000371,0.007888,0.010483,-0.003832
BelgianA:5434289058_R02C02,0.129758,0.141159,0.057322,0.030685,0.035391,0.008367,-0.00282,-0.000462,0.004704,0.002369,0.002111,0.007793,-0.015758,0.001514,0.013436,-0.013259,-0.026729,0.004181,0.00352,-0.004627,0.000998,-0.001978,-0.003821,0.004699,0.003592
BelgianB:5434289001_R01C02,0.126344,0.141159,0.055814,0.026486,0.044931,0.009761,0.002115,0.004384,0.007363,0.014579,0.001299,0.005095,-0.012636,-0.007707,0.017644,-0.007027,-0.015255,0.002787,0.00352,-0.000375,0.000374,-0.000371,0.001849,0.007109,-0.005029
BelgianB:5434289001_R04C01,0.12862,0.139128,0.045254,0.028424,0.037853,0.012829,-0.002585,-0.002769,0.006545,0.009659,-0.002598,0.002847,-0.005203,-0.010459,0.015201,0.014983,0.008736,0.005828,0.000503,0.003627,-0.001497,0.002349,0.001479,0.011086,-0.005269
BelgianB:5434289001_R06C01,0.133173,0.138112,0.047517,0.024871,0.036622,0.011713,0.00517,0.010384,0.0045,0.011116,-0.000812,-3e-04,-0.013974,-0.012937,0.014251,0,-0.018906,0.004054,-0.000251,-0.005503,-0.001622,0.014467,-0.000863,0.014701,-0.001676
BelgianB:5434289003_R01C01,0.129758,0.139128,0.049026,0.0323,0.038469,0.011992,0.003525,0.000923,0.008181,0.010387,-0.002436,0.004046,-0.012487,-0.01445,0.016015,0.01896,0.014733,-0.001014,0.001634,0.002376,0.00262,0.003339,-0.00456,0.007591,-0.006466
BelgianB:5434289003_R01C02,0.124067,0.145221,0.050911,0.02261,0.043393,0.009203,0.002585,0.006923,0.01084,0.016948,-0.001299,0.002248,-0.013082,-0.012111,0.016558,0.00358,0.001695,-0.000127,-0.003142,0.002126,0.010482,0.005812,0.000123,0.011447,0.009819
BelgianB:5434289003_R06C01,0.124067,0.144205,0.048271,0.027455,0.036007,0.004183,0.001175,0.002308,0.003886,0.009294,-0.00682,0.002248,-0.010258,-0.013212,0.007193,0.009016,0.00665,0.004054,-0.004399,0.002876,0.007736,0.004328,-0.005669,0.00735,-0.002754
BelgianB:5434289003_R06C02,0.132035,0.14319,0.057699,0.029716,0.038776,0.015618,0.009165,0.010384,0.011249,0.00893,-0.009906,0.004496,-0.005798,-0.012661,0.011943,0.005569,-0.002608,0.001014,0.005405,0.008254,0.007362,0.000371,0.002835,0.010001,-0.00467
BelgianB:5434289041_R04C02,0.12862,0.142174,0.058831,0.026163,0.036314,0.009482,0.004465,0.007384,0.006749,0.01057,-0.006333,0.004796,-0.008176,-0.006468,0.013708,-0.00716,-0.025164,0.005321,0.002765,-0.005378,0.006613,-0.000618,-0.002465,0.008796,0.002275
BelgianB:5434289051_R02C01,0.129758,0.144205,0.053174,0.028101,0.040623,0.01757,0.006815,0.001385,0.003477,0.011116,-0.011205,0.003897,-0.013677,-0.011698,0.007193,0.004508,0.002608,0.002787,-0.001006,0.002001,0.005116,0.000742,-0.002465,0.00241,0.002634
BelgianB:5434289051_R05C01,0.12862,0.140143,0.045254,0.028101,0.038161,0.011713,0.002585,0.006692,0.007567,0.014032,-0.003897,0.006894,-0.015015,-0.010735,0.006243,0.005967,-0.001695,0.00114,-0.000628,-0.005753,0.006114,-0.001731,0.001109,0.004097,-0.002874
BelgianB:5434289051_R06C02,0.129758,0.139128,0.051288,0.029393,0.040931,0.009203,0.00188,0.008077,0.00409,0.012574,-0.003735,0.007493,-0.013974,-0.005505,0.017644,-0.005967,-0.018906,-0.001014,0.007165,-0.00025,0.003244,0.00643,-0.000739,0.011206,-0.003233
BelgianB:5434289058_R02C01,0.12862,0.140143,0.049026,0.032623,0.036007,0.005857,0.004465,0.004384,0.005318,0.01221,-0.001137,0.003747,-0.011298,-0.016515,0.009093,0.01127,0.007953,0.006841,0.005908,-0.003252,0.007487,0.003215,-0.003204,0.012532,-0.002634
BelgianB:5434289058_R03C01,0.122929,0.138112,0.046386,0.029716,0.038776,0.01255,0.00658,0.00923,0.004909,0.010205,-0.006658,0.005995,-0.012042,-0.008257,0.010858,0.002121,-0.001825,0.003674,0.004022,0.00075,0.001872,0.007543,0.002095,0.006989,-0.004311
BelgianB:5434289058_R03C02,0.133173,0.146236,0.044123,0.02584,0.037853,0.005299,0.00282,0.003,0.007158,0.008565,-0.003085,0.001049,-0.008622,-0.010459,0.007872,0.016839,0.014212,-0.001014,0.002263,0.003377,0.001373,0.004328,0.00037,0.008676,-0.001676
BelgianB:5434289058_R04C01,0.127482,0.136081,0.054305,0.028747,0.034776,0.010598,0.00188,0.002308,0.003272,0.012574,-0.00341,0.006894,-0.006541,-0.010459,0.017236,0.002519,-0.004563,0.00228,-0.003268,-0.00075,0.000499,0.00136,-0.000493,0.015544,-0.007185
BelgianC:5434289001_R06C02,0.121791,0.146236,0.052797,0.028747,0.034468,0.009761,0.003055,0.006231,0.004295,0.016037,-0.006333,0.005995,-0.007879,-0.007844,0.013572,-0.004508,-0.008605,0.004814,0.003645,-0.000125,0.010731,0.007296,-0.001109,0.008676,-0.002994
BelgianC:5434289003_R03C01,0.127482,0.139128,0.053551,0.020672,0.038161,0.010598,0.005875,0.012923,0.01493,0.017312,-0.009906,0.006145,-0.013082,-0.001927,0.010722,-0.00358,-0.008475,-0.001267,0.001508,0.003502,0.000499,0.004204,-0.006655,0.008917,-0.000599
BelgianC:5434289003_R04C02,0.134311,0.141159,0.049403,0.022933,0.038469,0.011156,-0.00235,0.002769,0.009204,0.01877,-0.005034,0.006894,-0.015015,-0.01679,0.009772,0.009679,0.012126,0.000507,0.003017,0.002001,-0.000499,0.006059,-0.000616,0.017834,-0.006945
BelgianC:5434289051_R01C02,0.126344,0.144205,0.056191,0.024548,0.041238,0.013387,0.002115,0.000923,0.007567,0.010205,-0.004384,0.003897,-0.008325,-0.010046,0.00855,-0.005304,-0.015385,0.00266,-0.000377,0.000125,0.003743,-0.001237,-0.000246,0.018195,0.000479
BelgianC:5434289058_R01C01,0.129758,0.141159,0.0445,0.01938,0.038776,0.006693,0.000235,0.003461,0.010635,0.007289,-0.002273,0.004496,-0.010852,-0.0139,0.011808,0.01896,0.011865,-0.00076,0.006411,0.009004,-0.000125,0.003462,-0.001479,0.010724,-0.002155
BelgianC:5434289058_R05C01,0.12862,0.144205,0.055814,0.018088,0.040931,0.011435,0.001175,0.002538,0.010431,0.01385,-0.009256,0.012289,-0.01442,-0.005367,0.013708,-0.007425,-0.021122,0.00114,-0.002137,-0.005628,-0.001872,0.003215,0.002095,0.007591,0.000838
BelgianC:5434289071_R02C01,0.129758,0.140143,0.050157,0.022287,0.041238,0.011435,0.001645,0.008769,0.011453,0.015126,0.00406,0.006744,-0.010258,-0.010872,0.013029,0.002784,-0.005476,-0.001394,0.002011,0.00075,0.010107,0.000495,-0.000493,-0.00241,-0.008502
BelgianC:5434289071_R03C01,0.122929,0.147252,0.050911,0.025194,0.039392,0.00753,0.00141,0.003231,0.011658,0.011116,-0.005684,0.003297,-0.010406,-0.010046,0.008143,0.004773,-0.000652,-0.002534,0.003268,-0.005753,0.000499,-0.000124,-0.000863,0.009519,0.002275
BelgianC:5434289071_R06C01,0.122929,0.145221,0.052043,0.019057,0.0437,0.009203,0.000235,0.006692,0.011453,0.010387,-0.001137,0.007643,-0.013677,-0.008257,0.009908,-0.008751,-0.012647,0.002534,0.000503,0.00075,0.003244,0.007543,-0.005916,0.000723,-0.00455
BelgianC:5434289074_R03C01,0.133173,0.142174,0.056191,0.021641,0.040315,0.008088,0.002115,0.000231,0.010226,0.016948,-0.000974,0.004346,-0.012339,-0.012111,0.012215,0.004375,-0.000913,0.004307,0.006285,0.000375,-0.002496,0.002968,0.001725,0.007591,-0.00467
BelgianC:5434289075_R01C01,0.122929,0.138112,0.055437,0.024548,0.044931,0.00753,0.00094,0.002538,0.01084,0.010023,-0.006496,3e-04,-0.013677,-0.006881,0.009093,0.005304,0.000652,-0.001267,0.001634,-0.001501,0.004243,0.002968,0.001849,0.006627,0.005029
BelgianC:5434289075_R02C01,0.127482,0.145221,0.053928,0.023902,0.045547,0.003626,0.001645,0.007154,0.011453,0.017859,-0.000162,0.010341,-0.013082,-0.002202,0.017236,-0.007292,-0.015646,0.005321,0.003897,0.001,-0.004617,0.004822,0.000123,0.014098,0.001078
BelgianC:5434289075_R03C01,0.121791,0.142174,0.053928,0.023902,0.037238,0.012271,-0.00047,0.005077,0.008181,0.018041,-0.00065,0.005545,-0.008176,-0.0139,0.013843,0.004243,-0.008345,0.003927,-0.003268,0.004252,0.005989,-0.00272,0.001849,0.001446,-0.002634
BelgianC:5434289075_R04C02,0.129758,0.141159,0.060339,0.026809,0.041546,0.011713,0.000705,0.006231,0.015339,0.019317,-0.001137,0.008992,-0.017542,-0.00812,0.012351,0.017237,0.013169,0.000127,-0.00264,0.003126,0.004991,0.002226,0.001232,0.015183,-0.00467
BelgianC:5434289081_R04C01,0.124067,0.147252,0.053551,0.025517,0.042777,0.008088,0.00282,0.002308,0.014726,0.013668,0.001949,0.007793,-0.015312,-0.011285,0.016558,-0.004773,-0.014864,-0.001647,0.000126,-0.006378,0.006489,0.001484,-0.008627,0.015303,-0.000958
Belmonte_Jew:Belmonte1,0.08992,0.152329,0.00792,-0.038437,0.029544,-0.015339,0.001175,0.003923,0.020861,0.029522,-0.000487,0.000599,0.002081,-0.014313,0.000814,0.009149,0.001825,-0.002787,-0.002137,0.001751,-0.006239,-0.004822,0.002342,-0.00482,0.000359
Bengali_Bangladesh_SouthEast:ID019,0.040976,-0.116786,-0.133501,0.104329,-0.050779,0.063866,-0.00611,-0.001385,0.046427,0.02278,-0.008444,0.001349,-0.00223,-0.004266,0.001493,-0.006497,-0.012517,0.001774,-0.003771,0.010505,0.00287,-0.000618,0.000616,0.005422,0
Bengali_Bangladesh_SouthEast:ID020,0.044391,-0.108662,-0.135009,0.091409,-0.045547,0.057173,-0.000235,0.003,0.039473,0.018224,-0.00341,0.003597,0.000446,0.002202,-0.002036,-0.005834,0.001304,-0.000887,0.003645,-0.000625,-0.004991,0.005441,-0.005423,0.005061,0.003233
Bengali_Bangladesh_SouthEast:ID028,0.037562,-0.107646,-0.135009,0.091409,-0.050471,0.062193,-0.003055,0.003461,0.036814,0.018953,-0.009743,0.001499,0.000892,0.004954,-0.010179,-0.005569,0.000391,0.002914,-0.006034,-0.001251,0.001373,0.013602,0.010969,0.000723,0.008382
Bengali_Bangladesh_SouthEast:ID029,0.035285,-0.117801,-0.138403,0.084626,-0.050163,0.05522,-0.001175,0.012461,0.041723,0.020228,0.005034,-0.000599,0.005352,0.004404,-0.006379,-0.012331,0.002999,0.001267,0.004399,0.011756,0.00025,0.007419,0.001602,0.001205,-0.000599
Bengali_Bangladesh_SouthEast:ID030,0.045529,-0.106631,-0.136518,0.088179,-0.049548,0.064703,-0.000705,0.005077,0.039064,0.018588,-0.013316,-0.001049,-0.001784,0.009221,-0.003936,-0.008088,0.001434,0.001647,-0.003645,0.004627,0.001497,0.012365,0.001109,0.000241,0.001317
Bengali_Bangladesh_SouthEast:ID031,0.048944,-0.110693,-0.142552,0.088179,-0.052317,0.065539,-0.001645,0.004846,0.038246,0.020046,-0.009906,-0.003597,-0.004906,0.006193,0.002986,-0.006629,0.00013,-0.000887,0.003645,0.000875,0,0.009769,0.000863,0.002771,0.001796
Bengali_Bangladesh_SouthEast:ID038,0.040976,-0.119832,-0.132746,0.098515,-0.051702,0.053826,-0.001645,0.012692,0.040291,0.023326,-0.005359,3e-04,0.001933,0.006193,-0.006107,0.000663,0.014342,-0.000887,-0.000377,0.006003,-0.006489,0.004204,0.003944,0.00482,0.002994
Bengali_Bangladesh_Sylhet:ID001,0.037562,-0.118817,-0.133124,0.097223,-0.057549,0.063866,0.00141,0.011999,0.038655,0.018041,-0.004384,-0.004796,0.003122,0.007156,-0.002307,-0.007425,-0.005085,-0.000633,0.001508,0.002001,-0.001747,0.004575,-0.001109,0.001325,0.00491
Bengali_Bangladesh_Sylhet:ID002,0.044391,-0.103584,-0.132369,0.093024,-0.050779,0.057451,0,0.009461,0.034769,0.02041,-0.003573,-0.002098,-0.002379,0.00523,-0.000814,-0.016839,-0.020992,0.003167,0.001508,-0.004252,-0.002371,-0.00136,0.00493,0.002048,0.002155
Bengali_Bangladesh_Sylhet:ID003,0.047806,-0.090382,-0.135386,0.092055,-0.04647,0.049921,0.00094,0.003231,0.037019,0.026789,-0.005846,0.005995,-0.003865,-0.002477,0.003664,-0.020154,-0.021513,0.002027,0.004274,-0.009254,0.005366,0.003586,-0.002465,0.000723,0.002754
Bengali_Bangladesh_Sylhet:ID004,0.05122,-0.101553,-0.131615,0.087856,-0.054164,0.066376,0.00235,0.006923,0.037019,0.016948,-0.002111,-0.00045,-0.000595,-0.004817,0.004072,-0.009414,-0.002217,-0.000887,0.00729,0.003126,-0.001497,0.00371,-0.001602,0.00964,-0.000239
Bengali_Bangladesh_Sylhet:ID005,0.053497,-0.108662,-0.139158,0.094316,-0.048932,0.061635,-0.00188,0.011538,0.023316,0.013668,-0.003248,0.004496,0.005649,0.001101,0.0057,-0.003315,0.005737,-0.002027,-0.007668,-0.002501,-0.001622,-0.000371,-0.001356,0.006748,0.00958
Bengali_Bangladesh_Sylhet:ID006,0.043253,-0.107646,-0.130484,0.08721,-0.06155,0.06275,0.002115,0.013153,0.033337,0.021322,-0.003735,-0.001649,-0.004608,-0.003303,-0.00285,0.001458,0.000652,0.005954,0.001885,0.000375,-0.007112,0.004204,0.002711,0.002048,-0.000718
Bengali_Bangladesh_Sylhet:ID007,0.053497,-0.097491,-0.134255,0.095931,-0.047701,0.057173,-0.00893,0.012923,0.026997,0.014214,-0.012666,-0.001649,-0.002081,0.003991,-0.001357,-0.005038,0.002477,-0.00114,0.006285,-0.004752,-0.000499,0.008532,0.002835,-0.000482,0.003113
Bengali_Bangladesh_Sylhet:ID008,0.044391,-0.106631,-0.135763,0.104006,-0.051086,0.057451,0,0.009692,0.039064,0.027518,-0.003573,0.001199,-0.00669,0.003165,-0.002714,-0.005569,-0.003651,0.003801,-0.002514,0.010755,0.007487,0.00136,0.001479,0.00253,0.002634
Bengali_Bangladesh_Sylhet:ID009,0.042115,-0.116786,-0.14142,0.098515,-0.064012,0.06275,-0.00047,0.013846,0.038655,0.022597,-0.00065,0.00015,-0.002379,0.004404,-0.004207,-0.013922,-0.000261,-0.002407,0.001257,0.003877,0,0.006306,-0.001356,-0.00253,0.004071
Bengali_Bangladesh_Sylhet:ID010,0.044391,-0.111708,-0.138026,0.095608,-0.055395,0.056615,-0.00047,0.010615,0.026793,0.020593,0.004547,-0.001349,-0.000446,-0.005092,-0.000814,0.00716,0.011343,-0.002787,-0.002011,0.006003,0.002496,-0.000371,0.006902,0.011447,-0.006227
Bengali_Bangladesh_Sylhet:ID011,0.043253,-0.112724,-0.138026,0.092701,-0.056626,0.063308,0,0.012461,0.03211,0.01549,0.001624,0.001049,0.000297,-0.001239,0.001086,-0.003713,-0.004303,-0.005194,-0.001383,0.004002,-0.00287,-0.000124,-0.001725,0.013134,-0.00467
Bengali_Bangladesh_Sylhet:ID012,0.046667,-0.113739,-0.133878,0.092701,-0.048317,0.058288,-0.00423,0.002769,0.036814,0.015672,0.005196,0.003747,0.00446,-0.001514,-0.0019,-0.001724,0.004824,-0.003041,-0.009804,0.001126,0.000624,0.006925,0.007641,0.004699,0.000239
Bengali_Bangladesh_Sylhet:ID013,0.043253,-0.112724,-0.136895,0.090117,-0.052933,0.049921,0.00282,0.013153,0.035587,0.023326,-0.007632,0.002997,0.005946,-0.003716,0.000679,0.007027,0.005085,0.003167,0,0.007504,0.004991,0.003957,-0.004437,0.009399,-0.002994
Bengali_Bangladesh_Sylhet:ID014,0.046667,-0.105615,-0.14406,0.091409,-0.050471,0.065818,0,-0.001385,0.033951,0.018588,-0.002436,0.002398,-0.000297,0.002752,-0.003122,0.007425,0.004303,-0.003167,-0.005028,0.003001,0.00025,0.007914,0.010106,0.001566,0.010418
Bengali_Bangladesh_Sylhet:ID015,0.044391,-0.105615,-0.13878,0.098515,-0.04924,0.059961,0.002585,0.003923,0.03436,0.021686,-0.004547,0.002997,-0.002527,-0.00055,-0.002172,0.002121,0.002738,0.001014,-0.005531,0.001251,-0.002745,0.003215,-0.000986,0.000843,0.00455
Bengali_Bangladesh_Sylhet:ID016,0.046667,-0.120848,-0.136141,0.09367,-0.052317,0.065539,0.003055,0.015461,0.039678,0.024784,-0.003248,0.002847,-0.0055,0.003028,0.001221,0.001061,0.014342,-0.000253,-0.008799,0.004627,0.001996,-0.001607,-0.002465,0.00482,-0.002634
Bengali_Bangladesh_Sylhet:ID017,0.046667,-0.122879,-0.128975,0.091086,-0.050163,0.061914,-0.00376,0.007154,0.03211,0.027153,-0.006171,0,-0.002825,-0.001239,-0.003936,0.005171,0.005867,-0.001647,0.000377,0.004877,0.005116,0.001607,0.011092,0.005181,0.003233
Bengali_Bangladesh:HG03007,0.046667,-0.111708,-0.151603,0.101099,-0.069859,0.067213,-0.00611,0.006231,0.047654,0.035718,-0.000162,0.008842,0.002676,0.004679,-0.009365,-0.006364,0.002477,0.006334,0.002263,-0.00025,-0.004991,0.004575,0.00419,-0.001566,0.003233
Bengali_Bangladesh:HG03009,0.045529,-0.105615,-0.145569,0.102714,-0.052933,0.065818,-0.004465,0.011999,0.042336,0.026424,-0.013641,-0.003297,-0.005798,-0.003853,0.002036,-0.015115,-0.001043,-0.002027,-0.000503,0.000625,-0.001872,0.000371,-0.001972,-0.00482,-0.002994
Bengali_Bangladesh:HG03012,0.042115,-0.109677,-0.149717,0.099807,-0.067397,0.058009,-0.004465,0.011307,0.035996,0.018224,0.000487,-0.004946,0.009514,0.004129,-0.0038,-0.012331,0.000652,-0.000253,-0.00264,-0.005378,0.001123,0.003091,0.004807,0.005181,0.003473
Bengali_Bangladesh:HG03585,0.043253,-0.12491,-0.14406,0.092055,-0.050163,0.056615,-0.011516,0.006461,0.041109,0.027882,-0.006008,-0.003147,-0.000297,-0.002752,-0.008686,-0.00411,0.014081,0.00038,-0.003771,0.011756,0.002745,0.003215,0.006039,0.013375,0.00012
Bengali_Bangladesh:HG03589,0.037562,-0.114755,-0.154619,0.108852,-0.050163,0.059125,0.000705,0.011769,0.040496,0.027518,-0.009094,-0.001948,-0.004014,0.001101,-0.004886,-0.003182,0.011735,0.010262,0.001885,0.010005,-0.003993,-0.004328,-0.00037,0.008917,-0.00946
Bengali_Bangladesh:HG03594,0.036423,-0.112724,-0.1467,0.098192,-0.055703,0.066376,-0.000235,0.011076,0.04295,0.018406,-0.000487,0.004346,0.002081,-0.002615,-0.008279,0.000663,0.007432,0.00152,-0.009176,0.004127,-0.003494,0.002844,0.007518,0.009037,0.002275
Bengali_Bangladesh:HG03595,0.048944,-0.118817,-0.14142,0.098192,-0.047086,0.054663,0.000235,0.013153,0.034974,0.018224,-0.002598,-0.000899,0.004608,0.000963,-0.008822,-0.009812,-0.007041,-0.002407,0.002388,0.008129,0.001622,0.006801,0.000739,0.003615,0.0097
Bengali_Bangladesh:HG03598,0.045529,-0.117801,-0.136141,0.090117,-0.053241,0.060519,0.00094,0.012692,0.043359,0.019681,-0.006658,0.001948,0.001338,-0.002064,-0.015472,0.001591,0.013038,0.0019,-0.001383,0.015758,-0.00574,0.005193,0.003451,0.008435,0.001557
Bengali_Bangladesh:HG03603,0.040976,-0.122879,-0.155374,0.101422,-0.048932,0.064703,-0.003525,0.006923,0.048881,0.032256,-0.008444,0.00015,-0.008176,0.003303,-0.007872,-0.015911,-0.000261,-0.003927,-0.003771,0.009379,0.001373,0.005441,0.001725,0.00482,0.000838
Bengali_Bangladesh:HG03604,0.045529,-0.117801,-0.146323,0.102068,-0.05201,0.065539,0.002585,0.013384,0.039678,0.024784,0.000325,-0.00015,-0.001487,-0.005092,-0.008822,-0.009812,0.001695,-0.002914,-0.006913,0.001126,0.009733,-0.004081,0.001109,0.005181,-0.004071
Bengali_Bangladesh:HG03793,0.045529,-0.106631,-0.156505,0.113374,-0.06155,0.066934,-0.003995,0.01523,0.049086,0.035901,-0.012829,-0.005095,-0.000892,0.001514,-0.004886,-0.01127,0.006128,-0.004054,-0.00176,0.004627,0.005241,0.002102,0.000493,0.00723,-0.001557
Bengali_Bangladesh:HG03796,0.035285,-0.148267,-0.139158,0.089471,-0.0397,0.063866,0.00517,0.010615,0.035383,0.025149,-0.005359,0.000749,0.002973,-0.00055,-0.004886,-0.005038,-0.002608,0.003547,0.005279,0.003126,-0.002745,0.006801,0.0053,-0.001566,0.005987
Bengali_Bangladesh:HG03802,0.047806,-0.112724,-0.152734,0.108206,-0.052933,0.064703,0,0.017076,0.049699,0.025695,-0.002111,0.001049,-0.00446,-0.006193,-0.006515,-0.001458,0.010431,-0.000253,-0.009176,0.004877,0.004243,-0.000866,0.001109,0.000241,0.005029
Bengali_Bangladesh:HG03805,0.035285,-0.116786,-0.144814,0.102391,-0.053241,0.064424,-0.005405,0.006231,0.04704,0.027882,-0.001299,0.00045,0.004162,-0.004679,-0.005293,0.001061,0.006519,0.002407,-0.008673,0.014507,-0.000873,0.001484,0.003328,0.011688,-0.000599
Bengali_Bangladesh:HG03814,0.044391,-0.123895,-0.139535,0.093024,-0.050471,0.060798,0.001645,0.010846,0.038655,0.024602,0.002111,-0.001948,-0.004757,-0.004129,-0.002443,-0.005701,0.002999,0.001267,-0.000754,0.001626,0.004367,-0.000495,-0.002465,0.00723,0.004431
Bengali_Bangladesh:HG03817,0.047806,-0.114755,-0.142552,0.093347,-0.052933,0.071117,0.00611,0.011307,0.03845,0.024602,-0.012342,0.00015,-0.001635,-0.002477,-0.007872,-0.001989,0.017471,-0.003421,-0.002891,0.008754,-0.000499,0.000124,0.000493,0.005543,-0.000599
Bengali_Bangladesh:HG03821,0.037562,-0.110693,-0.151603,0.101422,-0.054779,0.057173,0.00094,0.013153,0.044995,0.022962,-0.004872,0.002098,0.00223,0.000138,0.000814,-0.009414,0.00678,-0.002534,-0.007793,0.007128,-0.003743,0.003339,-0.003697,0.009037,-0.004311
Bengali_Bangladesh:HG03908,0.044391,-0.106631,-0.153488,0.104006,-0.057549,0.06275,-0.00282,0.009,0.046222,0.02278,-0.004547,0.004046,-0.001487,0.004266,-0.007329,-0.007292,-0.002217,-0.0019,-0.009553,0.001751,0.004866,0.004699,-0.00037,0.007953,-0.002155
Bengali_Bangladesh:HG03916,0.037562,-0.126941,-0.147454,0.100453,-0.056318,0.061077,-0.002585,0.014769,0.043768,0.023144,-0.000487,0.002098,-0.007582,0.000963,-0.007465,0.00053,0.007693,0.000507,0.001634,0.000625,-0.001747,0.000247,0.000863,0.003012,-0.000239
Bengali_Bangladesh:HG03922,0.039838,-0.119832,-0.139158,0.098515,-0.056626,0.058009,-0.00987,0.007846,0.038246,0.026424,-0.003897,0.005245,0,-0.004679,-0.004479,-0.009016,-0.005998,-0.002154,0.003017,0.008504,0.003494,0.008161,0.001849,0,0.007424
Bengali_Bangladesh:HG03925,0.040976,-0.116786,-0.147077,0.103683,-0.058472,0.063308,0.000705,0.013846,0.042745,0.025331,-0.004547,0.002548,-0.000743,0.00578,-0.0076,-0.012596,-0.000652,0.00114,0.002765,-0.005253,0.00262,0.011623,-0.000616,0.007953,-0.000599
